Coverage ID,Coverage Year,Coverage Month,Coverage Day
9686,2022,9,26
9687,2021,10,19
9688,2024,9,4
9689,2022,9,16
9690,2021,5,4
9691,2021,5,27
9692,2021,4,15
9693,2022,5,18
9694,2022,10,18
9695,2023,4,11
9696,2023,9,19
9697,2021,5,5
9698,2021,2,27
9699,2022,12,13
9700,2023,6,7
9701,2021,6,20
9702,2023,9,24
9703,2023,11,8
9704,2024,3,13
9705,2025,1,15
9706,2021,11,4
9707,2022,11,12
9708,2022,5,10
9709,2021,9,8
9710,2021,2,9
9711,2022,8,25
9712,2023,12,6
9713,2022,10,23
9714,2021,11,12
9715,2024,12,31
9716,2024,6,13
9717,2024,2,23
9718,2024,9,9
9719,2023,1,23
9720,2022,3,4
9721,2023,1,16
9722,2022,3,28
9723,2024,2,19
9724,2023,6,14
9725,2023,9,20
9726,2022,3,21
9727,2021,11,13
9728,2023,1,11
9729,2021,4,9
9730,2024,2,17
9731,2021,7,3
9732,2023,9,13
9733,2023,5,5
9734,2024,10,26
9735,2023,11,6
9736,2023,8,18
9737,2024,1,30
9738,2022,6,7
9739,2022,10,23
9740,2021,6,10
9741,2025,2,13
9742,2022,10,13
9743,2025,3,2
9744,2021,9,25
9745,2021,6,14
9746,2024,5,27
9747,2021,7,14
9748,2023,4,4
9749,2022,6,3
9750,2021,5,15
9751,2022,4,17
9752,2024,8,24
9753,2023,1,31
9754,2023,9,29
9755,2024,6,8
9756,2023,1,29
9757,2024,11,18
9758,2025,3,13
9759,2024,10,11
9760,2025,3,14
9761,2025,2,12
9762,2021,4,4
9763,2021,8,5
9764,2022,12,20
9765,2025,1,14
9766,2021,11,11
9767,2024,3,1
9768,2021,7,5
9769,2022,5,10
9770,2022,4,15
9771,2021,7,14
9772,2021,3,4
9773,2024,5,11
9774,2022,8,14
9775,2024,3,11
9776,2023,12,15
9777,2023,11,18
9778,2022,12,4
9779,2025,3,13
9780,2023,10,24
9781,2024,2,17
9782,2025,1,12
9783,2022,9,26
9784,2022,1,13
9785,2021,6,26
9786,2024,4,25
9787,2023,10,30
9788,2025,1,3
9789,2021,2,16
9790,2021,5,13
9791,2023,8,5
9792,2023,4,14
9793,2023,11,14
9794,2024,6,23
9795,2022,9,18
9796,2023,3,10
9797,2023,6,24
9798,2023,4,6
9799,2024,2,26
9800,2021,12,7
9801,2023,6,25
9802,2024,6,7
9803,2024,12,21
9804,2025,1,16
9805,2023,10,20
9806,2021,6,29
9807,2024,8,8
9808,2021,7,17
9809,2023,4,4
9810,2022,1,11
9811,2022,10,17
9812,2024,7,2
9813,2023,12,14
9814,2024,2,5
9815,2021,9,29
9816,2023,12,30
9817,2022,9,4
9818,2021,9,3
9819,2021,5,16
9820,2023,8,28
9821,2022,12,4
9822,2022,10,30
9823,2021,9,24
9824,2021,12,22
9825,2022,1,28
9826,2023,5,3
9827,2024,8,4
9828,2023,11,16
9829,2022,4,3
9830,2023,7,12
9831,2024,9,28
9832,2023,12,27
9833,2025,2,15
9834,2022,6,24
9835,2024,12,1
9836,2024,11,1
9837,2022,2,1
9838,2024,1,17
9839,2024,4,19
9840,2024,11,24
9841,2022,4,3
9842,2022,6,11
9843,2025,2,25
9844,2024,11,11
9845,2022,5,5
9846,2022,8,28
9847,2025,2,25
9848,2023,3,24
9849,2024,9,3
9850,2021,10,10
9851,2021,10,13
9852,2024,5,28
9853,2023,1,6
9854,2022,11,14
9855,2022,7,2
9856,2023,3,13
9857,2023,4,9
9858,2023,6,13
9859,2021,9,17
9860,2023,12,2
9861,2025,2,26
9862,2021,7,21
9863,2021,3,3
9864,2022,9,13
9865,2024,1,15
9866,2021,6,8
9867,2024,9,19
9868,2021,9,1
9869,2025,2,23
9870,2023,9,14
9871,2021,12,7
9872,2023,3,18
9873,2021,12,23
9874,2023,4,20
9875,2022,8,1
9876,2021,2,3
9877,2023,7,22
9878,2022,9,19
9879,2021,10,9
9880,2024,10,9
9881,2023,2,4
9882,2024,4,28
9883,2021,5,20
9884,2023,9,21
9885,2024,8,3
9886,2023,8,3
9887,2023,5,4
9888,2021,11,18
9889,2022,5,25
9890,2024,3,20
9891,2023,6,29
9892,2022,4,30
9893,2023,9,6
9894,2024,3,19
9895,2021,11,1
9896,2021,2,5
9897,2023,8,31
9898,2024,4,5
9899,2021,9,21
9900,2025,1,2
9901,2024,7,28
9902,2023,5,27
9903,2023,11,8
9904,2024,12,23
9905,2021,4,23
9906,2021,9,16
9907,2022,10,27
9908,2021,6,16
9909,2024,11,16
9910,2023,2,27
9911,2022,6,13
9912,2022,8,2
9913,2023,11,4
9914,2021,5,1
9915,2024,8,7
9916,2022,10,1
9917,2024,3,6
9918,2024,9,12
9919,2024,4,10
9920,2021,6,30
9921,2022,9,24
9922,2022,5,20
9923,2025,1,24
9924,2021,8,9
9925,2023,1,4
9926,2024,11,21
9927,2024,11,25
9928,2024,12,23
9929,2022,9,19
9930,2022,6,17
9931,2023,3,27
9932,2022,2,6
9933,2021,3,28
9934,2024,12,14
9935,2024,11,29
9936,2022,5,1
9937,2022,10,12
9938,2023,1,24
9939,2021,11,21
9940,2023,9,1
9941,2023,6,14
9942,2022,12,20
9943,2023,7,25
9944,2023,8,23
9945,2022,12,8
9946,2025,3,20
9947,2023,8,12
9948,2024,2,27
9949,2022,10,19
9950,2024,5,7
9951,2021,9,1
9952,2023,10,6
9953,2021,4,30
9954,2023,6,17
9955,2021,2,15
9956,2021,4,23
9957,2021,9,9
9958,2023,4,23
9959,2023,10,1
9960,2023,8,11
9961,2023,12,18
9962,2024,5,19
9963,2021,7,27
9964,2022,10,26
9965,2025,3,5
9966,2025,2,20
9967,2024,7,1
9968,2022,7,20
9969,2022,8,28
9970,2024,9,17
9971,2024,4,2
9972,2021,11,21
9973,2021,2,19
9974,2024,4,1
9975,2021,3,7
9976,2023,12,2
9977,2023,9,26
9978,2022,6,25
9979,2023,3,6
9980,2022,8,21
9981,2024,7,12
9982,2023,9,22
9983,2024,11,2
9984,2021,7,30
9985,2022,2,1
9986,2021,1,16
9987,2021,8,12
9988,2023,9,29
9989,2021,12,3
9990,2024,1,31
9991,2021,11,28
9992,2023,4,23
9993,2023,7,8
9994,2022,4,4
9995,2021,9,15
9996,2024,7,11
9997,2021,6,12
9998,2022,7,9
9999,2023,4,27
10000,2023,7,31
10001,2021,9,15
10002,2025,2,17
10003,2023,8,14
10004,2021,1,15
10005,2021,9,30
10006,2021,2,8
10007,2024,5,11
10008,2022,11,21
10009,2022,2,9
10010,2021,3,4
10011,2023,11,3
10012,2024,6,28
10013,2021,11,25
10014,2021,5,16
10015,2024,10,30
10016,2022,12,29
10017,2024,5,11
10018,2023,11,12
10019,2021,5,8
10020,2021,12,31
10021,2024,8,19
10022,2023,8,10
10023,2023,10,31
10024,2021,9,20
10025,2022,3,9
10026,2023,9,16
10027,2025,3,7
10028,2022,1,14
10029,2025,1,23
10030,2022,6,11
10031,2022,11,9
10032,2024,9,22
10033,2024,1,23
10034,2024,1,3
10035,2022,8,16
10036,2021,3,10
10037,2023,12,6
10038,2025,3,12
10039,2021,11,4
10040,2022,7,30
10041,2022,9,25
10042,2022,11,15
10043,2024,1,5
10044,2023,8,15
10045,2021,9,22
10046,2023,11,3
10047,2021,1,18
10048,2022,5,23
10049,2022,12,6
10050,2023,6,5
10051,2024,5,14
10052,2021,5,1
10053,2024,10,12
10054,2024,7,7
10055,2023,3,22
10056,2021,5,9
10057,2021,8,13
10058,2024,6,16
10059,2024,5,14
10060,2023,9,14
10061,2022,1,23
10062,2022,12,30
10063,2024,1,24
10064,2021,1,13
10065,2023,7,13
10066,2022,9,5
10067,2021,3,29
10068,2023,9,25
10069,2024,7,21
10070,2022,3,17
10071,2023,8,5
10072,2022,4,4
10073,2024,12,3
10074,2024,1,2
10075,2023,6,28
10076,2021,8,12
10077,2022,2,28
10078,2021,2,6
10079,2024,6,23
10080,2021,6,14
10081,2024,2,13
10082,2025,2,24
10083,2024,4,15
10084,2024,10,2
10085,2023,12,7
10086,2021,7,20
10087,2021,8,12
10088,2022,12,7
10089,2024,5,22
10090,2024,12,4
10091,2021,11,25
10092,2023,4,23
10093,2022,10,21
10094,2025,1,2
10095,2021,9,3
10096,2021,6,17
10097,2024,8,8
10098,2024,7,7
10099,2021,3,4
10100,2021,2,28
10101,2021,3,17
10102,2022,4,20
10103,2022,7,12
10104,2022,10,30
10105,2023,9,10
10106,2023,8,23
10107,2021,2,27
10108,2024,6,11
10109,2023,8,5
10110,2022,7,14
10111,2024,7,27
10112,2025,2,12
10113,2023,6,28
10114,2025,1,8
10115,2022,10,26
10116,2024,11,16
10117,2021,9,30
10118,2022,4,17
10119,2021,2,28
10120,2024,8,5
10121,2023,2,13
10122,2021,12,9
10123,2021,6,11
10124,2023,3,2
10125,2024,11,11
10126,2023,12,15
10127,2023,12,10
10128,2022,7,30
10129,2022,9,22
10130,2022,7,14
10131,2022,1,4
10132,2021,7,25
10133,2024,11,12
10134,2025,3,16
10135,2024,6,26
10136,2022,9,11
10137,2022,8,20
10138,2022,3,27
10139,2022,6,20
10140,2021,10,1
10141,2021,2,22
10142,2022,4,7
10143,2021,10,15
10144,2021,10,11
10145,2021,6,16
10146,2022,12,14
10147,2022,12,9
10148,2022,4,6
10149,2022,12,24
10150,2024,3,2
10151,2023,8,31
10152,2023,12,7
10153,2024,12,12
10154,2022,10,29
10155,2022,3,26
10156,2022,6,4
10157,2022,10,20
10158,2023,7,1
10159,2021,1,7
10160,2023,11,22
10161,2024,5,26
10162,2021,1,30
10163,2024,6,14
10164,2022,9,5
10165,2022,9,21
10166,2024,3,22
10167,2025,2,24
10168,2024,2,23
10169,2025,1,19
10170,2022,7,24
10171,2021,10,30
10172,2024,12,12
10173,2024,10,27
10174,2022,6,21
10175,2021,4,11
10176,2021,3,13
10177,2024,2,16
10178,2022,10,17
10179,2023,11,13
10180,2023,10,8
10181,2024,9,6
10182,2022,7,14
10183,2021,3,9
10184,2025,3,5
10185,2024,9,16
10186,2021,6,27
10187,2021,5,9
10188,2021,7,11
10189,2021,3,15
10190,2023,6,1
10191,2022,12,19
10192,2022,6,1
10193,2021,2,26
10194,2022,5,1
10195,2024,6,13
10196,2022,3,21
10197,2021,9,18
10198,2024,12,15
10199,2021,11,14
10200,2024,8,24
10201,2025,2,23
10202,2022,1,5
10203,2021,1,9
10204,2021,6,25
10205,2021,4,18
10206,2023,6,20
10207,2024,6,20
10208,2022,9,12
10209,2021,4,14
10210,2021,11,10
10211,2023,11,8
10212,2021,12,12
10213,2021,4,19
10214,2022,11,18
10215,2023,4,30
10216,2024,9,7
10217,2021,6,6
10218,2021,6,29
10219,2021,8,5
10220,2023,9,19
10221,2023,9,10
10222,2023,5,17
10223,2022,4,7
10224,2025,3,1
10225,2024,10,22
10226,2021,10,23
10227,2022,5,16
10228,2023,10,5
10229,2021,9,23
10230,2023,11,4
10231,2023,11,26
10232,2024,4,20
10233,2021,4,27
10234,2024,4,29
10235,2023,6,19
10236,2022,1,10
10237,2024,11,30
10238,2023,11,18
10239,2024,3,24
10240,2022,1,12
10241,2024,8,1
10242,2023,9,2
10243,2022,6,7
10244,2023,9,2
10245,2024,1,24
10246,2025,1,12
10247,2022,4,10
10248,2022,8,27
10249,2023,2,19
10250,2021,2,20
10251,2022,5,3
10252,2022,1,4
10253,2022,8,25
10254,2022,11,7
10255,2024,8,15
10256,2023,5,4
10257,2023,3,4
10258,2021,9,14
10259,2024,6,20
10260,2022,11,11
10261,2024,1,17
10262,2022,2,4
10263,2023,1,2
10264,2021,1,20
10265,2023,7,13
10266,2022,5,12
10267,2022,10,1
10268,2023,12,11
10269,2022,8,13
10270,2022,10,28
10271,2024,5,10
10272,2021,9,19
10273,2021,10,22
10274,2022,4,22
10275,2023,1,19
10276,2022,10,10
10277,2022,4,6
10278,2021,6,30
10279,2025,3,18
10280,2022,5,26
10281,2023,8,2
10282,2021,11,17
10283,2022,1,11
10284,2022,5,18
10285,2022,3,31
10286,2025,1,18
10287,2024,9,29
10288,2023,9,20
10289,2024,4,22
10290,2021,1,24
10291,2021,4,7
10292,2024,2,4
10293,2021,4,1
10294,2024,3,21
10295,2024,7,16
10296,2023,3,16
10297,2024,12,22
10298,2024,4,28
10299,2024,3,10
10300,2021,12,12
10301,2023,1,17
10302,2021,6,21
10303,2023,12,17
10304,2025,2,22
10305,2021,2,1
10306,2024,12,10
10307,2022,5,17
10308,2022,11,20
10309,2024,9,23
10310,2024,6,19
10311,2021,10,17
10312,2021,8,4
10313,2023,4,10
10314,2023,7,2
10315,2025,2,18
10316,2021,5,10
10317,2024,4,3
10318,2022,12,5
10319,2023,1,1
10320,2023,5,9
10321,2022,4,8
10322,2024,5,4
10323,2023,3,24
10324,2024,10,14
10325,2023,11,26
10326,2024,7,25
10327,2023,4,15
10328,2023,1,3
10329,2022,4,4
10330,2021,8,20
10331,2023,4,27
10332,2023,3,25
10333,2025,3,18
10334,2023,11,16
10335,2023,5,28
10336,2021,4,7
10337,2021,2,23
10338,2021,3,11
10339,2021,5,25
10340,2022,11,2
10341,2022,8,8
10342,2022,2,8
10343,2022,11,13
10344,2023,6,15
10345,2021,1,11
10346,2022,12,12
10347,2024,6,16
10348,2022,7,2
10349,2022,6,2
10350,2023,9,25
10351,2023,2,9
10352,2022,11,13
10353,2023,4,15
10354,2023,10,16
10355,2021,9,6
10356,2024,4,6
10357,2024,5,16
10358,2021,11,19
10359,2023,8,31
10360,2024,4,2
10361,2024,3,28
10362,2024,4,23
10363,2024,7,27
10364,2023,8,1
10365,2022,8,8
10366,2024,3,21
10367,2021,8,13
10368,2022,3,26
10369,2024,5,30
10370,2022,4,24
10371,2023,12,20
10372,2023,5,4
10373,2023,3,12
10374,2024,3,13
10375,2023,6,5
10376,2024,12,7
10377,2021,2,25
10378,2021,6,5
10379,2023,9,5
10380,2024,2,10
10381,2022,4,13
10382,2024,3,31
10383,2022,9,27
10384,2021,9,25
10385,2024,9,5
10386,2021,9,19
10387,2022,7,16
10388,2024,12,11
10389,2024,7,2
10390,2022,7,24
10391,2023,5,15
10392,2021,7,23
10393,2024,7,27
10394,2022,1,28
10395,2023,6,17
10396,2023,9,21
10397,2021,5,25
10398,2021,8,8
10399,2022,1,25
10400,2022,2,9
10401,2021,9,6
10402,2024,8,15
10403,2021,12,2
10404,2023,9,18
10405,2022,8,29
10406,2022,3,20
10407,2022,11,8
10408,2022,4,26
10409,2022,9,7
10410,2021,10,16
10411,2024,4,21
10412,2022,8,13
10413,2023,9,12
10414,2023,5,20
10415,2021,4,29
10416,2023,7,3
10417,2021,7,12
10418,2023,4,9
10419,2023,3,19
10420,2024,10,14
10421,2024,4,12
10422,2024,2,19
10423,2025,1,22
10424,2024,10,7
10425,2023,4,6
10426,2022,9,5
10427,2021,6,2
10428,2022,1,7
10429,2024,7,2
10430,2023,6,14
10431,2021,11,2
10432,2021,12,7
10433,2023,5,21
10434,2023,1,10
10435,2023,8,31
10436,2021,9,9
10437,2022,5,2
10438,2022,9,19
10439,2022,5,15
10440,2023,5,12
10441,2022,11,2
10442,2024,10,7
10443,2023,6,3
10444,2023,8,16
10445,2024,4,20
10446,2024,8,3
10447,2021,7,5
10448,2024,8,13
10449,2024,8,24
10450,2024,8,13
10451,2023,7,17
10452,2024,10,31
10453,2025,2,4
10454,2022,10,21
10455,2024,3,26
10456,2022,3,25
10457,2022,3,15
10458,2022,4,9
10459,2025,1,25
10460,2021,6,30
10461,2023,8,24
10462,2024,9,28
10463,2024,5,12
10464,2024,3,7
10465,2023,7,13
10466,2022,5,8
10467,2021,8,30
10468,2024,6,12
10469,2024,3,6
10470,2024,1,3
10471,2022,7,17
10472,2024,12,10
10473,2023,11,20
10474,2024,5,7
10475,2024,6,15
10476,2023,6,17
10477,2023,8,30
10478,2023,1,8
10479,2024,2,6
10480,2022,8,31
10481,2025,2,14
10482,2022,2,1
10483,2022,1,31
10484,2024,6,12
10485,2022,7,1
10486,2023,6,8
10487,2023,5,2
10488,2021,10,20
10489,2023,3,28
10490,2021,11,3
10491,2023,12,13
10492,2021,9,29
10493,2024,3,1
10494,2022,9,20
10495,2022,7,3
10496,2023,11,14
10497,2021,11,10
10498,2024,8,13
10499,2023,11,16
10500,2023,3,8
10501,2022,9,22
10502,2024,12,15
10503,2025,1,2
10504,2024,12,27
10505,2023,7,25
10506,2024,1,31
10507,2021,4,9
10508,2025,2,28
10509,2024,2,21
10510,2021,9,15
10511,2023,8,17
10512,2025,2,13
10513,2021,11,5
10514,2023,6,23
10515,2024,3,25
10516,2021,12,1
10517,2025,2,28
10518,2021,4,15
10519,2024,12,11
10520,2024,7,13
10521,2021,11,23
10522,2024,6,1
10523,2021,5,9
10524,2023,5,14
10525,2022,7,28
10526,2021,4,15
10527,2023,10,4
10528,2021,3,19
10529,2021,9,17
10530,2021,3,7
10531,2022,7,20
10532,2024,7,25
10533,2022,11,18
10534,2024,3,22
10535,2021,3,23
10536,2022,8,8
10537,2022,5,22
10538,2022,12,18
10539,2024,6,15
10540,2023,2,7
10541,2021,8,14
10542,2024,7,22
10543,2022,12,9
10544,2021,9,25
10545,2023,7,25
10546,2024,10,31
10547,2021,12,27
10548,2025,3,7
10549,2021,6,10
10550,2021,6,8
10551,2023,9,22
10552,2021,3,30
10553,2021,2,3
10554,2021,7,11
10555,2022,6,13
10556,2023,4,3
10557,2024,10,23
10558,2024,11,3
10559,2022,11,16
10560,2021,12,19
10561,2024,7,6
10562,2024,11,2
10563,2024,12,3
10564,2023,5,14
10565,2021,6,7
10566,2023,6,25
10567,2021,2,5
10568,2024,6,14
10569,2025,3,11
10570,2021,3,12
10571,2022,7,5
10572,2023,12,4
10573,2021,10,27
10574,2023,10,25
10575,2024,7,5
10576,2024,3,18
10577,2025,2,10
10578,2022,1,22
10579,2025,1,2
10580,2021,2,20
10581,2024,12,26
10582,2023,1,28
10583,2022,1,26
10584,2021,2,25
10585,2021,7,10
10586,2021,5,2
10587,2021,11,14
10588,2022,7,25
10589,2024,11,12
10590,2022,10,17
10591,2024,8,27
10592,2022,4,7
10593,2022,4,17
10594,2023,6,11
10595,2021,9,9
10596,2023,12,17
10597,2024,7,26
10598,2024,5,26
10599,2022,5,10
10600,2021,5,11
10601,2021,3,7
10602,2024,9,18
10603,2024,11,3
10604,2024,4,16
10605,2024,6,5
10606,2023,8,2
10607,2021,6,16
10608,2022,8,4
10609,2024,8,18
10610,2022,4,2
10611,2022,7,4
10612,2022,5,13
10613,2025,1,16
10614,2025,2,12
10615,2023,5,24
10616,2021,4,23
10617,2023,5,28
10618,2024,1,1
10619,2023,10,6
10620,2022,7,31
10621,2022,6,20
10622,2023,8,28
10623,2024,3,24
10624,2024,5,21
10625,2022,1,10
10626,2023,12,3
10627,2023,3,11
10628,2024,4,14
10629,2021,11,18
10630,2025,2,11
10631,2021,9,6
10632,2023,7,14
10633,2022,2,13
10634,2024,6,28
10635,2021,2,28
10636,2024,12,30
10637,2022,9,3
10638,2021,9,7
10639,2023,4,1
10640,2022,7,2
10641,2022,8,5
10642,2022,8,1
10643,2022,6,20
10644,2023,2,9
10645,2024,9,5
10646,2022,9,1
10647,2022,7,14
10648,2021,11,5
10649,2022,8,5
10650,2024,9,12
10651,2023,5,9
10652,2024,11,22
10653,2024,9,29
10654,2023,1,5
10655,2022,9,5
10656,2021,5,14
10657,2021,4,2
10658,2025,3,1
10659,2022,10,13
10660,2024,6,5
10661,2024,3,31
10662,2024,10,4
10663,2022,8,28
10664,2021,3,1
10665,2021,5,11
10666,2024,1,1
10667,2024,1,8
10668,2023,8,10
10669,2022,2,15
10670,2024,10,17
10671,2022,5,14
10672,2023,1,17
10673,2023,3,3
10674,2022,7,14
10675,2024,2,25
10676,2022,6,13
10677,2021,9,18
10678,2021,6,6
10679,2024,12,8
10680,2021,9,3
10681,2021,9,16
10682,2023,11,17
10683,2024,7,25
10684,2023,10,3
10685,2023,2,24
10686,2024,1,26
10687,2022,3,11
10688,2024,3,4
10689,2022,4,9
10690,2022,8,9
10691,2021,10,23
10692,2024,6,15
10693,2021,8,3
10694,2023,12,27
10695,2024,10,1
10696,2021,7,29
10697,2021,8,27
10698,2021,11,6
10699,2021,1,6
10700,2024,6,9
10701,2024,11,1
10702,2023,3,15
10703,2024,5,10
10704,2025,1,9
10705,2021,5,17
10706,2021,2,6
10707,2022,2,28
10708,2024,1,24
10709,2025,2,11
10710,2023,9,23
10711,2024,1,30
10712,2022,1,9
10713,2024,8,10
10714,2022,10,23
10715,2021,8,19
10716,2023,6,22
10717,2024,6,10
10718,2023,4,14
10719,2023,4,3
10720,2022,12,20
10721,2023,1,15
10722,2023,5,16
10723,2024,9,3
10724,2023,1,4
10725,2021,8,28
10726,2024,7,14
10727,2024,4,24
10728,2022,9,4
10729,2023,9,14
10730,2022,10,15
10731,2023,3,18
10732,2024,12,8
10733,2023,12,12
10734,2024,5,7
10735,2023,5,8
10736,2022,10,9
10737,2024,5,12
10738,2021,3,15
10739,2021,1,30
10740,2024,7,11
10741,2022,7,2
10742,2023,11,12
10743,2024,5,21
10744,2023,3,30
10745,2023,6,4
10746,2025,2,4
10747,2025,1,24
10748,2021,5,13
10749,2024,9,19
10750,2021,2,16
10751,2021,2,4
10752,2021,12,4
10753,2023,9,20
10754,2022,3,9
10755,2021,1,21
10756,2021,1,7
10757,2021,1,11
10758,2024,3,13
10759,2024,2,22
10760,2022,3,5
10761,2022,8,24
10762,2022,8,29
10763,2025,2,9
10764,2022,11,26
10765,2022,3,24
10766,2022,4,29
10767,2023,8,9
10768,2021,12,26
10769,2021,2,28
10770,2024,7,1
10771,2024,2,22
10772,2022,1,16
10773,2023,5,10
10774,2023,2,11
10775,2023,2,12
10776,2025,1,15
10777,2024,8,9
10778,2023,7,16
10779,2025,3,2
10780,2025,1,2
10781,2023,7,22
10782,2024,8,30
10783,2024,7,1
10784,2024,5,31
10785,2023,2,3
10786,2022,1,17
10787,2025,1,13
10788,2023,12,26
10789,2024,12,3
10790,2022,5,14
10791,2025,1,27
10792,2023,10,9
10793,2025,2,28
10794,2024,8,12
10795,2021,7,17
10796,2021,5,31
10797,2024,6,20
10798,2022,2,26
10799,2024,8,25
10800,2021,10,13
10801,2024,12,17
10802,2021,2,27
10803,2023,3,4
10804,2024,10,11
10805,2023,6,6
10806,2022,11,23
10807,2024,2,11
10808,2025,2,14
10809,2024,10,4
10810,2021,10,2
10811,2024,12,3
10812,2024,9,29
10813,2025,1,2
10814,2022,3,2
10815,2022,5,1
10816,2021,9,12
10817,2022,11,5
10818,2024,8,4
10819,2022,1,9
10820,2022,6,9
10821,2021,1,19
10822,2023,8,22
10823,2022,8,4
10824,2023,6,17
10825,2021,1,28
10826,2021,2,19
10827,2021,2,23
10828,2024,7,4
10829,2024,12,22
10830,2025,1,11
10831,2022,5,18
10832,2021,7,20
10833,2021,7,23
10834,2022,12,26
10835,2023,9,15
10836,2025,3,9
10837,2023,4,1
10838,2024,1,1
10839,2024,6,1
10840,2024,5,11
10841,2023,3,7
10842,2021,10,4
10843,2022,10,22
10844,2024,5,7
10845,2023,2,19
10846,2021,9,19
10847,2023,2,11
10848,2024,10,13
10849,2023,1,10
10850,2023,10,26
10851,2021,6,2
10852,2023,3,8
10853,2023,7,11
10854,2023,3,2
10855,2021,7,20
10856,2021,3,12
10857,2021,7,24
10858,2022,3,7
10859,2021,9,28
10860,2022,5,19
10861,2023,12,9
10862,2025,1,16
10863,2024,8,29
10864,2022,5,17
10865,2022,11,20
10866,2024,2,18
10867,2022,6,5
10868,2021,5,5
10869,2021,7,31
10870,2021,5,5
10871,2023,2,1
10872,2024,5,20
10873,2024,12,3
10874,2023,7,30
10875,2024,5,7
10876,2022,11,3
10877,2022,12,2
10878,2023,7,1
10879,2023,4,17
10880,2021,7,31
10881,2025,2,22
10882,2023,9,19
10883,2024,12,5
10884,2024,7,30
10885,2021,2,24
10886,2022,1,14
10887,2023,2,20
10888,2022,8,30
10889,2021,2,15
10890,2022,5,13
10891,2024,3,27
10892,2023,10,8
10893,2024,6,27
10894,2022,1,10
10895,2022,4,30
10896,2022,1,22
10897,2024,7,17
10898,2021,2,19
10899,2021,12,19
10900,2021,10,23
10901,2022,2,16
10902,2021,12,25
10903,2022,10,14
10904,2021,7,27
10905,2025,2,14
10906,2024,2,5
10907,2023,10,2
10908,2021,2,18
10909,2024,1,26
10910,2024,10,10
10911,2022,1,5
10912,2024,3,20
10913,2021,6,17
10914,2024,8,15
10915,2023,10,2
10916,2022,12,20
10917,2024,12,10
10918,2024,7,8
10919,2023,7,4
10920,2024,5,1
10921,2024,1,23
10922,2022,9,4
10923,2024,2,17
10924,2025,3,16
10925,2023,6,11
10926,2021,12,28
10927,2024,4,5
10928,2025,3,3
10929,2023,2,17
10930,2021,6,2
10931,2021,8,31
10932,2022,2,11
10933,2023,12,15
10934,2021,6,9
10935,2023,7,28
10936,2024,5,4
10937,2021,3,2
10938,2021,3,14
10939,2022,5,18
10940,2021,11,1
10941,2024,6,14
10942,2021,5,5
10943,2021,6,28
10944,2022,7,12
10945,2022,7,30
10946,2021,7,19
10947,2023,6,22
10948,2023,7,25
10949,2022,5,24
10950,2024,12,15
10951,2021,5,11
10952,2022,2,25
10953,2022,1,24
10954,2023,2,11
10955,2022,8,1
10956,2023,6,17
10957,2022,2,28
10958,2021,10,13
10959,2022,4,16
10960,2022,6,21
10961,2021,5,26
10962,2021,9,9
10963,2021,3,17
10964,2023,4,21
10965,2023,4,4
10966,2024,11,26
10967,2024,1,8
10968,2023,4,23
10969,2021,3,31
10970,2022,7,25
10971,2022,4,13
10972,2022,11,23
10973,2022,1,6
10974,2024,7,5
10975,2025,1,9
10976,2024,5,30
10977,2021,12,17
10978,2021,7,24
10979,2024,2,23
10980,2022,6,3
10981,2023,5,5
10982,2021,7,27
10983,2022,2,17
10984,2024,2,25
10985,2024,2,29
10986,2024,11,9
10987,2022,5,30
10988,2023,3,30
10989,2023,11,19
10990,2022,12,11
10991,2024,9,28
10992,2022,11,25
10993,2024,2,16
10994,2022,11,2
10995,2021,7,17
10996,2023,7,18
10997,2021,7,30
10998,2021,12,16
10999,2024,10,10
11000,2023,1,31
11001,2024,6,19
11002,2023,3,10
11003,2023,12,23
11004,2022,3,27
11005,2024,8,21
11006,2024,10,4
11007,2024,3,25
11008,2021,7,6
11009,2024,8,30
11010,2021,6,27
11011,2022,6,24
11012,2024,7,23
11013,2021,4,26
11014,2021,12,20
11015,2024,3,15
11016,2024,4,1
11017,2024,11,5
11018,2024,11,4
11019,2022,6,21
11020,2023,10,31
11021,2024,7,31
11022,2021,9,1
11023,2024,8,17
11024,2021,3,3
11025,2022,2,25
11026,2022,8,29
11027,2023,5,4
11028,2023,8,12
11029,2022,2,15
11030,2023,6,27
11031,2021,9,21
11032,2023,7,11
11033,2024,5,12
11034,2021,7,29
11035,2022,10,19
11036,2024,6,24
11037,2024,9,10
11038,2022,8,6
11039,2025,3,19
11040,2021,3,1
11041,2022,6,10
11042,2023,2,19
11043,2021,12,16
11044,2025,1,23
11045,2021,7,23
11046,2024,7,29
11047,2024,7,21
11048,2022,7,1
11049,2023,11,23
11050,2023,11,9
11051,2021,3,1
11052,2021,4,9
11053,2022,4,2
11054,2024,5,23
11055,2025,2,10
11056,2023,4,14
11057,2021,12,13
11058,2023,10,7
11059,2023,1,29
11060,2021,4,11
11061,2021,1,27
11062,2023,10,23
11063,2021,9,29
11064,2021,1,22
11065,2022,2,7
11066,2023,10,13
11067,2023,2,10
11068,2024,9,28
11069,2022,6,28
11070,2021,6,11
11071,2021,8,2
11072,2022,9,19
11073,2022,2,11
11074,2024,2,3
11075,2022,7,6
11076,2021,10,19
11077,2022,12,14
11078,2022,5,29
11079,2024,7,5
11080,2022,8,11
11081,2022,3,11
11082,2021,3,11
